Nr. orders	100
orderID,productID,qty
1,698,1
1,16,1
1,77,1
1,552,1
1,264,1
1,616,1
1,829,1
1,831,1
1,440,1
1,139,1
1,176,1
1,45,1
1,390,1
1,324,1
1,220,1
1,164,1
1,182,1
1,193,1
2,190,1
2,681,1
2,383,1
2,883,1
2,10,1
2,327,1
2,518,1
2,145,1
2,170,1
2,721,1
2,359,1
2,773,1
2,62,1
2,795,1
2,647,1
2,861,1
2,752,1
2,100,1
2,609,1
2,275,1
3,900,1
3,745,1
3,800,1
3,574,1
3,263,1
3,445,1
3,641,1
3,504,1
3,609,1
3,468,1
3,831,1
3,769,1
3,119,1
3,477,1
3,102,1
3,59,1
4,135,1
4,519,1
4,709,1
4,284,1
4,177,1
4,861,1
4,404,1
4,10,1
4,834,1
4,888,1
4,413,1
4,528,1
4,437,1
4,187,1
4,506,1
4,862,1
4,447,1
4,827,1
4,226,1
4,887,1
4,418,1
4,445,1
4,317,1
5,155,1
5,606,1
5,113,1
5,399,1
5,741,1
5,209,1
5,884,1
5,18,1
5,601,1
5,441,1
5,500,1
5,459,1
5,268,1
5,49,1
5,29,1
5,764,1
5,643,1
5,311,1
5,109,1
5,84,1
5,550,1
5,81,1
5,889,1
5,356,1
6,798,1
6,887,1
6,749,1
6,753,1
6,664,1
6,184,1
6,48,1
6,348,1
6,806,1
6,557,1
7,287,1
7,132,1
7,285,1
7,425,1
7,206,1
7,834,1
7,365,1
7,492,1
7,112,1
7,640,1
7,157,1
7,155,1
7,831,1
7,159,1
7,477,1
7,542,1
8,431,1
8,111,1
8,10,1
8,183,1
8,115,1
8,356,1
8,113,1
8,370,1
8,658,1
9,747,1
9,502,1
9,93,1
9,412,1
10,508,1
10,272,1
10,731,1
10,597,1
10,844,1
10,350,1
10,783,1
10,435,1
10,585,1
10,772,1
10,438,1
10,357,1
10,603,1
10,220,1
10,71,1
10,479,1
10,684,1
11,820,1
11,346,1
11,72,1
11,166,1
11,353,1
11,237,1
11,639,1
11,528,1
11,219,1
11,402,1
12,775,1
12,502,1
12,895,1
12,31,1
12,822,1
12,670,1
12,660,1
13,412,1
13,441,1
13,281,1
13,773,1
13,736,1
13,795,1
13,883,1
14,463,1
14,471,1
14,88,1
14,527,1
14,206,1
14,638,1
14,157,1
14,193,1
14,47,1
14,687,1
14,389,1
15,158,1
15,172,1
15,6,1
15,94,1
15,84,1
15,323,1
15,752,1
15,29,1
16,543,1
16,851,1
16,334,1
16,169,1
16,357,1
16,190,1
16,382,1
16,579,1
16,56,1
16,115,1
16,872,1
16,753,1
17,533,1
17,537,1
17,105,1
17,675,1
17,596,1
17,304,1
17,12,1
17,348,1
17,355,1
17,568,1
17,33,1
17,65,1
17,561,1
17,114,1
18,39,1
18,820,1
18,129,1
18,60,1
18,210,1
18,221,1
18,611,1
18,489,1
18,888,1
18,273,1
18,298,1
18,11,1
18,614,1
18,481,1
18,645,1
18,755,1
18,482,1
18,772,1
18,175,1
19,821,1
19,688,1
19,675,1
19,195,1
19,639,1
19,708,1
19,668,1
19,339,1
19,717,1
19,348,1
19,769,1
19,173,1
19,424,1
19,53,1
20,400,1
20,247,1
20,626,1
20,373,1
20,884,1
20,579,1
20,393,1
20,325,1
20,56,1
20,238,1
20,802,1
20,83,1
20,525,1
20,726,1
20,476,1
20,98,1
20,458,1
20,133,1
20,332,1
20,302,1
21,51,1
21,425,1
21,799,1
21,593,1
21,94,1
21,257,1
21,176,1
21,349,1
21,695,1
21,336,1
21,230,1
22,759,1
22,190,1
22,653,1
22,442,1
22,486,1
22,452,1
22,624,1
22,336,1
22,232,1
22,607,1
22,281,1
22,462,1
23,167,1
23,162,1
23,63,1
23,692,1
23,865,1
23,44,1
23,681,1
23,595,1
23,252,1
23,80,1
23,3,1
23,54,1
23,569,1
23,544,1
23,668,1
23,553,1
23,442,1
23,788,1
23,211,1
23,885,1
23,86,1
23,161,1
23,279,1
23,721,1
24,830,1
24,345,1
24,664,1
24,279,1
24,624,1
24,194,1
24,305,1
24,806,1
25,139,1
25,561,1
25,743,1
25,768,1
25,97,1
25,583,1
25,228,1
25,747,1
25,380,1
25,666,1
25,267,1
25,272,1
25,693,1
26,786,1
26,78,1
26,140,1
26,771,1
26,45,1
26,131,1
26,514,1
26,814,1
26,549,1
26,282,1
26,25,1
26,365,1
26,769,1
26,823,1
26,350,1
26,285,1
26,512,1
26,794,1
27,393,1
27,30,1
27,785,1
27,72,1
27,2,1
27,635,1
27,362,1
27,105,1
27,709,1
27,609,1
27,53,1
27,76,1
27,452,1
27,312,1
27,291,1
27,41,1
27,205,1
27,706,1
28,527,1
28,327,1
28,341,1
28,216,1
28,245,1
28,858,1
28,267,1
28,156,1
28,179,1
28,497,1
28,278,1
29,367,1
29,12,1
29,551,1
29,238,1
29,210,1
29,820,1
29,44,1
29,542,1
29,312,1
29,773,1
29,466,1
29,505,1
29,320,1
29,746,1
29,94,1
29,76,1
29,413,1
30,122,1
30,668,1
30,516,1
30,422,1
30,137,1
30,621,1
30,687,1
30,18,1
30,598,1
30,51,1
30,170,1
30,370,1
31,201,1
31,611,1
31,714,1
31,449,1
31,111,1
31,270,1
31,834,1
31,613,1
31,353,1
31,106,1
31,626,1
31,693,1
31,638,1
31,385,1
31,275,1
31,144,1
31,30,1
31,291,1
31,787,1
31,648,1
31,761,1
31,214,1
31,401,1
31,494,1
32,391,1
32,558,1
32,881,1
32,819,1
32,625,1
32,709,1
32,607,1
32,711,1
32,775,1
32,328,1
32,756,1
32,190,1
32,553,1
32,322,1
32,254,1
32,619,1
32,253,1
32,127,1
33,419,1
33,600,1
33,715,1
33,95,1
33,706,1
33,437,1
33,892,1
33,498,1
33,835,1
33,464,1
33,378,1
33,43,1
33,413,1
33,317,1
33,707,1
33,549,1
33,149,1
33,223,1
33,814,1
33,785,1
33,751,1
34,498,1
34,740,1
34,858,1
34,144,1
34,716,1
34,81,1
34,377,1
34,1,1
34,869,1
34,406,1
34,310,1
34,549,1
34,428,1
34,636,1
34,126,1
34,425,1
34,563,1
34,285,1
34,637,1
35,214,1
35,804,1
35,149,1
35,640,1
35,638,1
35,27,1
35,626,1
35,321,1
35,667,1
35,602,1
35,272,1
35,882,1
35,716,1
35,17,1
35,322,1
35,60,1
35,13,1
35,387,1
35,538,1
35,163,1
35,785,1
35,137,1
35,698,1
35,674,1
36,471,1
36,35,1
36,565,1
36,244,1
36,315,1
36,214,1
36,856,1
36,104,1
36,335,1
36,380,1
36,448,1
36,551,1
36,620,1
36,320,1
36,628,1
36,560,1
37,430,1
37,616,1
37,419,1
37,891,1
37,254,1
37,564,1
37,387,1
37,382,1
37,900,1
38,304,1
38,261,1
38,783,1
38,354,1
38,632,1
38,651,1
38,534,1
38,325,1
38,811,1
38,182,1
38,488,1
38,105,1
38,131,1
38,130,1
38,193,1
38,248,1
38,533,1
38,320,1
38,249,1
38,703,1
38,661,1
38,226,1
38,596,1
38,569,1
39,142,1
39,456,1
39,546,1
39,282,1
39,541,1
39,709,1
40,864,1
40,725,1
40,394,1
40,398,1
40,276,1
40,376,1
41,2,1
41,554,1
41,362,1
41,581,1
41,524,1
41,46,1
41,435,1
41,452,1
41,885,1
41,157,1
41,642,1
41,577,1
41,401,1
41,375,1
41,326,1
41,495,1
41,325,1
41,372,1
41,116,1
41,656,1
41,868,1
41,133,1
41,766,1
42,731,1
42,836,1
42,225,1
42,577,1
42,380,1
42,606,1
42,277,1
42,209,1
42,192,1
42,191,1
42,278,1
42,276,1
42,858,1
42,737,1
42,363,1
43,504,1
43,755,1
43,653,1
43,24,1
43,521,1
43,783,1
43,754,1
43,469,1
43,871,1
43,332,1
43,623,1
43,878,1
43,718,1
43,368,1
43,720,1
43,397,1
43,508,1
43,544,1
43,53,1
43,353,1
43,247,1
44,136,1
44,344,1
44,818,1
44,473,1
44,28,1
44,648,1
44,46,1
45,734,1
45,464,1
45,351,1
45,336,1
45,449,1
46,277,1
46,429,1
46,593,1
46,571,1
46,836,1
46,863,1
46,370,1
47,592,1
47,575,1
47,557,1
47,101,1
47,198,1
47,27,1
47,638,1
47,157,1
48,180,1
48,825,1
48,465,1
48,93,1
48,834,1
48,684,1
48,95,1
48,464,1
48,884,1
48,380,1
48,476,1
48,472,1
48,417,1
48,267,1
48,89,1
48,598,1
48,213,1
48,789,1
48,206,1
48,560,1
48,343,1
48,80,1
49,773,1
49,298,1
49,197,1
49,137,1
49,363,1
49,664,1
49,452,1
49,691,1
49,403,1
49,787,1
49,886,1
49,420,1
49,584,1
49,310,1
49,742,1
49,237,1
49,181,1
49,746,1
49,386,1
50,570,1
50,637,1
50,336,1
50,35,1
50,138,1
50,104,1
50,652,1
51,626,1
51,107,1
51,475,1
51,728,1
51,63,1
51,8,1
51,732,1
51,504,1
52,133,1
52,320,1
52,249,1
52,406,1
52,115,1
52,380,1
52,132,1
53,45,1
53,330,1
53,103,1
53,502,1
53,623,1
53,469,1
53,279,1
53,49,1
53,329,1
54,43,1
54,534,1
54,585,1
54,557,1
54,507,1
54,219,1
54,600,1
55,394,1
55,83,1
55,712,1
55,129,1
55,467,1
55,582,1
55,167,1
55,549,1
55,333,1
55,20,1
55,517,1
55,396,1
56,232,1
56,443,1
56,899,1
56,266,1
56,331,1
56,278,1
56,604,1
56,250,1
56,678,1
56,472,1
56,818,1
56,693,1
56,597,1
56,583,1
56,82,1
56,58,1
56,302,1
56,56,1
57,645,1
57,603,1
57,213,1
57,529,1
57,716,1
57,377,1
57,605,1
57,407,1
57,292,1
57,460,1
57,488,1
57,749,1
57,621,1
58,411,1
58,814,1
58,286,1
58,891,1
58,691,1
58,214,1
58,582,1
58,530,1
58,234,1
58,435,1
58,160,1
58,762,1
58,418,1
58,283,1
58,49,1
58,491,1
58,788,1
58,528,1
59,537,1
59,99,1
59,713,1
59,95,1
59,126,1
59,298,1
59,233,1
59,499,1
59,552,1
59,580,1
59,248,1
59,572,1
60,469,1
60,245,1
60,782,1
60,577,1
60,841,1
60,36,1
60,496,1
60,656,1
60,862,1
60,331,1
60,434,1
60,524,1
60,868,1
60,338,1
60,144,1
60,149,1
60,290,1
61,484,1
61,529,1
61,120,1
61,868,1
61,657,1
61,733,1
61,803,1
61,444,1
61,510,1
61,25,1
61,501,1
61,35,1
61,192,1
61,714,1
61,80,1
61,195,1
61,511,1
61,287,1
61,96,1
61,158,1
61,374,1
62,845,1
62,85,1
62,505,1
62,441,1
62,591,1
62,477,1
63,256,1
63,663,1
63,368,1
63,667,1
63,554,1
63,412,1
63,577,1
64,879,1
64,356,1
64,684,1
64,733,1
64,514,1
64,379,1
64,683,1
64,237,1
64,250,1
64,729,1
64,308,1
64,440,1
64,128,1
64,199,1
64,11,1
64,395,1
64,746,1
64,42,1
64,519,1
65,315,1
65,497,1
65,362,1
65,351,1
65,32,1
65,181,1
65,262,1
65,427,1
65,616,1
65,179,1
65,369,1
65,277,1
65,224,1
65,112,1
65,729,1
65,394,1
65,69,1
65,850,1
65,60,1
65,504,1
65,617,1
65,82,1
66,124,1
66,227,1
66,133,1
66,261,1
66,127,1
66,668,1
66,567,1
66,671,1
66,788,1
66,454,1
66,163,1
66,293,1
66,327,1
66,242,1
66,772,1
66,774,1
66,759,1
66,710,1
66,783,1
66,59,1
67,173,1
67,613,1
67,168,1
67,875,1
67,692,1
67,264,1
67,48,1
67,895,1
67,112,1
67,798,1
67,274,1
67,314,1
67,468,1
67,676,1
67,728,1
67,628,1
67,824,1
67,163,1
67,1,1
68,675,1
68,16,1
68,689,1
68,556,1
68,406,1
68,625,1
68,587,1
68,175,1
68,707,1
68,334,1
68,835,1
68,114,1
68,547,1
68,642,1
68,695,1
69,662,1
69,89,1
69,408,1
69,167,1
69,176,1
69,876,1
69,890,1
69,560,1
69,736,1
70,744,1
70,211,1
70,868,1
70,220,1
70,824,1
70,132,1
70,566,1
70,830,1
70,443,1
70,851,1
70,692,1
70,690,1
70,881,1
70,266,1
70,880,1
70,324,1
70,235,1
70,202,1
70,116,1
70,124,1
70,891,1
71,431,1
71,429,1
71,347,1
71,618,1
71,470,1
71,77,1
71,266,1
71,108,1
71,56,1
71,7,1
71,309,1
72,138,1
72,319,1
72,754,1
72,217,1
72,177,1
72,74,1
72,59,1
72,547,1
73,887,1
73,189,1
73,764,1
73,42,1
73,793,1
73,823,1
73,711,1
73,356,1
73,43,1
73,831,1
73,175,1
73,690,1
73,224,1
73,482,1
73,628,1
73,105,1
73,209,1
73,568,1
73,883,1
74,612,1
74,525,1
74,714,1
74,3,1
74,369,1
74,825,1
74,16,1
74,672,1
74,410,1
74,55,1
75,559,1
75,650,1
75,51,1
75,686,1
75,7,1
75,717,1
75,412,1
75,261,1
