Nr. orders	100
orderID,productID,qty
1,8,1
1,77,1
1,9,1
1,47,1
1,62,1
1,4,1
1,884,1
1,499,1
1,361,1
2,660,1
2,492,1
2,21,1
2,775,1
2,824,1
2,421,1
2,84,1
2,779,1
2,41,1
2,427,1
2,26,1
2,447,1
2,602,1
2,62,1
2,491,1
3,60,1
3,492,1
3,43,1
3,534,1
3,291,1
3,382,1
3,46,1
3,311,1
3,545,1
3,863,1
3,548,1
3,563,1
3,648,1
3,712,1
3,641,1
3,626,1
3,341,1
3,9,1
3,876,1
3,33,1
3,50,1
4,505,1
4,24,1
4,72,1
4,6,1
4,20,1
4,621,1
4,55,1
4,56,1
4,26,1
4,784,1
4,822,1
5,479,1
5,39,1
5,48,1
5,738,1
5,79,1
5,506,1
5,63,1
5,685,1
5,46,1
5,86,1
5,5,1
5,365,1
5,89,1
5,535,1
5,7,1
5,471,1
5,80,1
5,765,1
5,66,1
5,886,1
5,54,1
6,836,1
6,469,1
6,66,1
6,71,1
6,765,1
6,673,1
7,413,1
7,726,1
7,74,1
7,472,1
7,35,1
7,36,1
7,610,1
7,434,1
7,75,1
7,68,1
7,2,1
7,638,1
7,14,1
7,769,1
7,729,1
7,73,1
7,854,1
7,651,1
7,700,1
7,399,1
8,807,1
8,645,1
8,65,1
8,547,1
8,814,1
8,42,1
8,74,1
8,2,1
8,426,1
8,491,1
8,21,1
8,339,1
8,34,1
8,466,1
8,49,1
8,28,1
8,458,1
8,600,1
8,48,1
9,530,1
9,83,1
9,13,1
9,29,1
9,890,1
9,535,1
9,477,1
9,781,1
9,828,1
9,282,1
9,32,1
9,89,1
9,16,1
10,715,1
10,724,1
10,759,1
10,778,1
10,484,1
10,29,1
10,353,1
10,871,1
10,89,1
10,57,1
10,61,1
10,79,1
10,387,1
10,541,1
11,284,1
11,636,1
11,44,1
11,74,1
11,431,1
11,90,1
11,350,1
11,675,1
11,818,1
11,571,1
11,84,1
11,427,1
11,798,1
11,10,1
11,603,1
11,646,1
11,19,1
11,54,1
11,813,1
11,332,1
11,36,1
11,28,1
11,80,1
12,46,1
12,517,1
12,689,1
12,49,1
12,900,1
12,56,1
12,78,1
12,85,1
12,820,1
12,389,1
12,711,1
12,21,1
12,61,1
12,890,1
12,716,1
12,307,1
12,20,1
12,1,1
12,526,1
12,443,1
13,647,1
13,80,1
13,363,1
13,73,1
13,49,1
14,781,1
14,728,1
14,3,1
14,83,1
14,442,1
14,451,1
14,73,1
14,58,1
14,768,1
14,52,1
15,359,1
15,403,1
15,85,1
15,735,1
15,90,1
15,542,1
15,50,1
15,70,1
15,64,1
15,53,1
15,12,1
15,72,1
