Nr. orders	300
orderID,productID,qty
1,159,1
1,347,1
1,92,1
1,424,1
1,44,1
1,276,1
1,224,1
1,463,1
1,806,1
1,533,1
1,256,1
1,715,1
1,439,1
1,202,1
1,371,1
1,652,1
1,609,1
1,340,1
1,456,1
1,793,1
1,762,1
2,724,1
2,308,1
2,443,1
2,112,1
2,414,1
2,551,1
2,886,1
2,530,1
2,185,1
2,242,1
2,204,1
2,364,1
2,23,1
2,239,1
2,404,1
2,796,1
2,448,1
2,632,1
2,140,1
2,39,1
2,231,1
3,573,1
3,186,1
3,165,1
3,568,1
3,546,1
3,538,1
3,394,1
3,211,1
3,22,1
3,70,1
3,378,1
3,861,1
3,801,1
3,20,1
3,643,1
3,2,1
4,864,1
4,467,1
4,326,1
4,447,1
4,225,1
4,312,1
4,121,1
4,594,1
4,331,1
4,402,1
5,757,1
5,379,1
5,179,1
5,804,1
5,348,1
5,816,1
5,725,1
5,86,1
5,670,1
5,144,1
5,96,1
5,97,1
5,775,1
5,764,1
6,726,1
6,882,1
6,563,1
6,251,1
6,707,1
6,770,1
6,401,1
6,455,1
6,400,1
6,395,1
6,787,1
6,231,1
6,23,1
6,240,1
6,880,1
6,844,1
6,30,1
6,706,1
7,169,1
7,443,1
7,803,1
7,199,1
7,93,1
7,645,1
7,492,1
7,870,1
7,157,1
7,397,1
8,258,1
8,172,1
8,845,1
8,710,1
8,147,1
8,683,1
8,309,1
8,646,1
8,870,1
8,210,1
8,459,1
8,609,1
8,333,1
8,615,1
9,719,1
9,124,1
9,364,1
9,149,1
9,659,1
9,391,1
9,46,1
9,794,1
9,72,1
10,743,1
10,536,1
10,112,1
10,798,1
10,237,1
10,859,1
10,724,1
10,279,1
10,576,1
10,657,1
10,575,1
10,367,1
10,149,1
10,200,1
10,745,1
10,704,1
10,403,1
10,842,1
10,755,1
10,816,1
10,415,1
10,588,1
10,347,1
11,379,1
11,250,1
11,544,1
11,494,1
11,884,1
11,396,1
11,584,1
11,608,1
11,739,1
11,502,1
11,657,1
11,45,1
11,3,1
11,168,1
11,314,1
11,171,1
11,341,1
11,133,1
12,79,1
12,604,1
12,657,1
12,42,1
12,874,1
12,851,1
12,60,1
12,676,1
12,495,1
13,257,1
13,121,1
13,260,1
13,575,1
13,195,1
13,783,1
13,834,1
13,629,1
13,51,1
13,831,1
13,310,1
13,690,1
13,609,1
13,704,1
13,234,1
13,61,1
13,46,1
13,861,1
13,875,1
14,389,1
14,414,1
14,868,1
14,650,1
14,327,1
14,496,1
14,9,1
14,469,1
14,95,1
14,162,1
14,2,1
14,482,1
15,353,1
15,309,1
15,737,1
15,367,1
15,614,1
15,342,1
15,12,1
15,843,1
15,711,1
16,426,1
16,414,1
16,59,1
16,857,1
16,885,1
17,360,1
17,38,1
17,534,1
17,590,1
17,237,1
17,680,1
17,509,1
17,396,1
17,64,1
17,172,1
17,126,1
17,409,1
17,616,1
17,260,1
17,575,1
17,373,1
17,101,1
17,99,1
17,255,1
17,495,1
17,125,1
17,195,1
17,712,1
18,716,1
18,726,1
18,9,1
18,652,1
18,668,1
18,16,1
18,499,1
18,546,1
18,339,1
18,186,1
18,787,1
18,398,1
18,647,1
18,692,1
18,98,1
18,129,1
18,235,1
18,891,1
18,495,1
18,760,1
18,677,1
18,329,1
19,533,1
19,277,1
19,502,1
19,645,1
19,657,1
19,317,1
19,246,1
19,215,1
19,162,1
19,789,1
19,118,1
19,723,1
19,416,1
19,845,1
19,732,1
19,210,1
20,405,1
20,869,1
20,70,1
20,104,1
20,736,1
20,139,1
20,649,1
20,364,1
20,174,1
20,792,1
20,368,1
20,89,1
20,892,1
20,275,1
20,561,1
21,158,1
21,873,1
21,279,1
21,363,1
21,337,1
21,762,1
21,310,1
22,296,1
22,162,1
22,48,1
22,154,1
22,127,1
22,332,1
22,438,1
22,208,1
22,800,1
22,505,1
22,27,1
22,308,1
22,783,1
22,190,1
22,510,1
22,792,1
22,277,1
22,688,1
22,329,1
22,610,1
22,875,1
22,760,1
22,472,1
23,534,1
23,127,1
23,185,1
23,355,1
23,420,1
23,226,1
23,854,1
23,92,1
23,24,1
23,605,1
23,540,1
23,883,1
23,106,1
23,213,1
23,757,1
23,254,1
23,65,1
23,99,1
24,475,1
24,61,1
24,461,1
24,818,1
24,45,1
24,375,1
24,3,1
24,135,1
24,464,1
24,869,1
24,570,1
24,877,1
24,229,1
24,23,1
24,799,1
24,147,1
24,504,1
25,125,1
25,13,1
25,37,1
25,564,1
25,306,1
25,252,1
25,93,1
25,807,1
25,241,1
25,530,1
25,506,1
25,65,1
25,205,1
25,178,1
25,776,1
25,66,1
25,613,1
25,338,1
25,55,1
25,264,1
26,180,1
26,543,1
26,196,1
26,357,1
26,354,1
26,201,1
26,798,1
26,778,1
26,755,1
26,699,1
26,724,1
26,422,1
26,868,1
26,861,1
26,760,1
26,375,1
26,221,1
27,593,1
27,416,1
27,621,1
27,176,1
27,12,1
27,284,1
27,528,1
27,101,1
27,66,1
27,473,1
28,785,1
28,346,1
28,447,1
28,115,1
28,402,1
28,814,1
28,365,1
28,877,1
28,417,1
28,569,1
28,178,1
28,607,1
29,610,1
29,172,1
29,618,1
29,5,1
29,612,1
29,29,1
29,337,1
29,534,1
29,127,1
30,663,1
30,845,1
30,352,1
30,875,1
30,313,1
30,678,1
30,478,1
30,280,1
30,147,1
30,513,1
30,41,1
30,546,1
30,180,1
30,93,1
30,893,1
30,880,1
30,842,1
30,400,1
31,874,1
31,88,1
31,473,1
31,806,1
31,136,1
31,422,1
31,193,1
31,671,1
31,770,1
31,769,1
31,265,1
31,527,1
31,179,1
31,236,1
32,49,1
32,716,1
32,565,1
32,659,1
32,490,1
32,393,1
32,783,1
32,687,1
32,447,1
32,375,1
32,191,1
32,658,1
32,95,1
32,211,1
32,611,1
32,227,1
32,153,1
32,617,1
32,832,1
32,632,1
33,137,1
33,522,1
33,332,1
33,613,1
33,633,1
33,221,1
33,17,1
33,400,1
33,755,1
33,10,1
33,545,1
33,140,1
33,321,1
33,463,1
33,166,1
33,48,1
33,250,1
33,181,1
33,51,1
34,646,1
34,266,1
34,307,1
34,436,1
34,263,1
35,167,1
35,490,1
35,874,1
35,374,1
35,458,1
35,265,1
35,635,1
35,573,1
35,558,1
35,627,1
35,327,1
35,340,1
35,491,1
35,831,1
35,527,1
35,599,1
35,181,1
35,19,1
35,884,1
35,442,1
35,387,1
35,106,1
36,876,1
36,721,1
36,609,1
36,466,1
36,808,1
36,389,1
36,608,1
36,708,1
36,507,1
36,652,1
36,108,1
36,471,1
36,267,1
36,333,1
36,624,1
36,620,1
36,531,1
36,260,1
37,373,1
37,718,1
37,614,1
37,608,1
37,468,1
37,869,1
37,556,1
37,154,1
37,395,1
37,324,1
37,204,1
38,607,1
38,526,1
38,140,1
38,168,1
38,130,1
38,360,1
38,791,1
38,546,1
38,861,1
38,812,1
38,343,1
38,54,1
38,527,1
38,708,1
38,155,1
38,229,1
38,405,1
38,778,1
39,337,1
39,103,1
39,89,1
39,567,1
39,344,1
39,518,1
39,48,1
39,283,1
39,721,1
40,204,1
40,900,1
40,413,1
40,834,1
40,141,1
40,373,1
40,96,1
40,119,1
40,58,1
40,434,1
40,395,1
40,883,1
41,33,1
41,709,1
41,38,1
41,498,1
41,587,1
41,139,1
41,351,1
41,161,1
41,245,1
41,117,1
41,629,1
41,714,1
41,708,1
41,521,1
41,802,1
41,34,1
41,29,1
41,870,1
41,440,1
41,83,1
41,808,1
41,761,1
41,821,1
41,592,1
42,181,1
42,283,1
42,763,1
42,131,1
42,834,1
42,239,1
43,174,1
43,192,1
43,757,1
43,589,1
43,673,1
43,513,1
43,480,1
43,524,1
43,407,1
43,659,1
43,714,1
43,209,1
43,161,1
43,39,1
44,525,1
44,375,1
44,842,1
44,494,1
44,220,1
44,210,1
44,19,1
45,819,1
45,441,1
45,167,1
45,848,1
45,486,1
45,237,1
45,686,1
45,248,1
45,5,1
45,847,1
45,670,1
45,227,1
45,419,1
45,396,1
46,292,1
46,126,1
46,64,1
46,745,1
46,9,1
46,687,1
46,69,1
46,380,1
46,49,1
46,320,1
46,46,1
46,462,1
46,288,1
46,539,1
46,884,1
46,443,1
46,236,1
46,368,1
46,300,1
46,86,1
47,299,1
47,628,1
47,281,1
47,579,1
47,255,1
47,734,1
47,145,1
47,798,1
47,382,1
47,791,1
47,894,1
47,326,1
47,724,1
48,696,1
48,183,1
48,842,1
48,339,1
48,531,1
48,816,1
48,545,1
48,550,1
48,588,1
48,703,1
48,471,1
48,93,1
48,248,1
48,313,1
48,830,1
48,760,1
48,104,1
48,716,1
48,648,1
48,407,1
49,86,1
49,668,1
