0,0,0,0,0,0,0,0,0,0
0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907
0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556,0.09540944013785556
0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256,0.01724096643176256
0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704,0.02929497243046704
0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905,0.021856339254579905
0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244,0.025275329097803244
0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392,0.021999985193644392
0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977,0.03179311850907977
0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148,0.017562755530333148
0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883,0.03309241788905883
0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282,0.02023167242178282
0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567,0.024133630238985567
0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083,0.029654988341017083
0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198,0.024342192083088198
0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794,0.054055563030678794
0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907
0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471,0.02549696955556471
0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356,0.02323587845936356
0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513,0.02208062382461513
0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305,0.02346730867265305
0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907,0.112357911627907
0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624,0.034258940816876624
0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737,0.02165443542854737
